Region,date,avg.temp,max.temp,min.temp,precipitation,avg.wind.speed,max.wind.speed,max.wind.speed.dir,max.inst.wind.speed,max.inst.wind.speed.dir,min.atmos.pressure
C,daaa2eed,7,11,5,1.5,0.8,1.6,N,5.1,SW,
C,c3ba48b7,3.4,6.1,0.7,2,0.5,1.4,SW,3.4,NE,
C,03c9eecc,-0.2,7.6,-4.9,0,0.8,2.8,SW,6.1,SW,
C,aee35c1d,2.4,8.1,-2.8,0,0.8,2.1,SW,5.8,W,
C,361ff143,0.9,9.2,-4,0,0.8,2.6,SW,5.6,SW,
C,db40b30a,-0.3,5.2,-4,0,0.7,2.9,SW,10.2,SW,
C,043f3df7,-3.1,1.3,-6.7,0,0.9,2.4,NW,6.7,SE,
C,c39f2713,-1.8,6.9,-8.1,0,1,2.4,SW,7.6,N,
C,eb30885b,1.7,9.3,-2.8,0,0.8,2.7,SW,7.2,N,
C,3e04840e,-1,4.4,-5.6,0,1,2.9,SW,7.9,SW,
C,0c2448ba,0.1,9.3,-5.9,0,0.8,2.6,SW,7.5,SW,
C,a10efa6b,6.9,15.8,3.3,30,0.9,2.2,SW,6.2,SW,
C,39f25735,5,11,1.7,0,1.1,2.2,N,6.6,NW,
C,48388f9f,4.3,10,-1.5,5.5,1.3,3.3,SW,9.2,SW,
C,c261ecf9,0.3,8.7,-4.7,0,1,2.3,SW,5.9,SW,
C,f041204d,4.3,13.1,-1.8,0,1.2,2.9,SW,6.4,SW,
C,75c43dd4,4.3,7.3,0.6,26.5,0.6,2.1,E,5.4,SW,
C,c5973fc2,2.6,12,-4.1,0,0.8,2.6,SW,5.9,SW,
C,f7b7f376,4.7,9,-0.3,4.5,0.9,2,NE,5,NE,
C,18b846da,1.2,8.7,-5.1,0,0.8,2.6,SW,6.1,W,
C,d27a88b3,6.9,15.1,1,0,1.1,3,SW,6.3,SW,
C,3f25cafa,7.9,13.8,1.6,0,0.9,2.2,SW,7.8,SW,
C,a589e0d1,2.4,7.3,-2.8,2,1.1,3.1,W,11.3,W,
C,97a95cf5,2.1,11.3,-4.6,0,1,3,SW,6.9,SW,
C,7af61ebc,4.9,14.1,-1.4,0,1.3,3.2,SW,7.9,SW,
C,a61695e7,3.6,5.3,1.6,13.5,1,1.9,NE,4.1,N,
C,876dbda1,9.5,20,2.2,0,1.4,2.4,SW,7.3,NE,
C,ec28e7d7,5.6,15.8,-1,0,1.2,3.2,SW,7.7,SW,
C,1c0ef479,1.2,7.2,-3.1,0.5,1.1,3.5,SE,8.3,SE,
C,f151b630,1,8.8,-5.4,0,0.9,3.2,SW,7,SW,
C,2db13d6b,4.5,13.1,-0.1,5.5,1,2.6,SE,6.9,SE,
C,51f7fd6b,4.2,11.5,-0.7,5,1.2,2.7,SW,7.9,SW,
C,21f24632,6.4,16.3,-1.5,0,1.2,2.9,SW,7.2,SW,
C,7cfe066d,2,8.2,-3.2,0,0.9,2.9,NE,7.9,NE,
C,64219274,9.2,19.6,1,0,1.5,3.1,SW,7.3,SW,
C,559e5b66,12.4,17,7.4,26,0.6,1.9,SW,4.7,SW,
C,59f673cf,7.5,11,4.9,2,0.6,1.9,SW,4.6,W,
C,8d274208,10.8,15,8.2,27,0.7,1.4,NE,6.1,NW,
C,94372452,6.9,12.7,0.6,0.5,0.9,2.1,NE,6.6,E,
C,bc988b1a,6.8,16.5,-0.9,0,1.4,3.1,SW,6.9,SW,
C,178b6823,9.2,17.6,1.1,0,1.5,3.8,SW,9.3,W,
C,c8f4964e,5.8,14.8,-2.3,0,1.2,3.5,SW,8.5,SW,
C,d1e4f014,6.9,15.8,-0.5,0,1.4,3.4,SW,7.7,SW,
C,f94b5f5c,9.6,18,0.9,0,1.5,3.9,SW,9.7,W,
C,1f901d6e,8.8,16.9,1.9,0,1.2,3.5,SW,9.4,W,
C,9a1500f7,5.9,13.8,-0.5,0,1.1,3.1,SW,8.5,SW,
C,82cae47e,6.7,15.4,-1.1,0,1.4,3.4,SW,8.1,SW,
C,1866ce55,6.7,15.1,0.9,0.5,1.1,3.1,SW,7.6,SW,
C,43533ec2,11.3,20.3,4.3,0,1.2,3.4,SW,8.3,SW,
C,72ecf7d0,7.8,11,6.7,57,1,2.9,NE,7.5,N,
C,66706800,11.4,14.1,8.4,15.5,0.9,2.8,SW,9.9,N,
C,7eaf8c89,10.2,16,5.9,0,0.7,2,SW,5.4,SW,
C,67bfead3,7.3,12.1,0.7,0,1.3,4.3,SW,11.1,SW,
C,e403a6a2,4.5,12.4,-0.9,4.5,1.1,3.8,SW,8,SW,
C,23a3bc46,7.2,16.7,-0.6,0,1.2,3.4,SW,7.6,SW,
C,226c3e95,10.1,17.9,4.3,0,1.2,3.4,SW,10,SW,
C,0ac391dd,9.1,16.5,3.1,0,1.3,3,SW,8.2,W,
C,893f4696,14.4,24,6.2,0,1.4,3.4,SW,7.1,SW,
C,65af860c,14.9,23.6,6.5,0,1.3,3.2,SW,8.6,SW,
C,88f0c445,18.5,29.1,9.8,0,1.4,3.5,SW,8,SW,
C,67ff0179,17.1,23.9,12,0,1.4,3.2,SW,7.6,SW,
C,21b3d099,16.8,24.3,11.7,0.5,1,2.8,SW,6.5,SW,
C,ccec92d0,19.1,27.1,13.6,0,1.2,3.3,SW,7.7,SW,
C,207c524a,13.5,19.3,9.3,14.5,0.8,1.8,NE,4.5,SW,
C,cd231003,13.2,22.5,6.3,0,1.1,2.2,E,7.1,NW,
C,222cd53f,13.4,21.6,5.1,0,1.5,3.4,SW,8.9,W,
C,6b8da2a9,12.2,17.5,8.6,4,0.6,2.5,SW,5.9,SW,
C,871d6233,16,25.9,8.1,0,1.4,3.3,SW,8.3,SW,
C,aa147815,15.5,25.7,6.3,0,1.3,2.9,SW,7.8,SW,
C,474b3a5c,15.6,22.2,9.9,0,1.1,2.8,SW,7.7,W,
C,97e8ca5e,17.4,24.3,13.7,43.5,1,2.5,SW,6.3,SW,
C,9627488d,13.6,19.5,10.2,0,0.6,2.5,SW,6.8,SW,
C,7b780ac4,16.7,25.3,8.7,0,1.2,3,SW,6.7,W,
C,9477cff8,17.6,23.4,13.6,0,1,2.9,SW,6.7,SW,
C,d23b1e18,18.5,24.4,14.5,0,0.9,2.9,SW,6.7,SW,
C,d3f49ccb,16.9,22.5,14,4.5,0.7,1.9,N,4.7,SW,
C,c4195b2a,14.7,17.5,11.9,1,0.7,1.9,N,5.1,NW,
C,dcc6bfa3,17.8,22.9,13.9,0,0.8,2.2,SW,5,SW,
C,f639979e,19.7,26.9,14.9,4,0.9,2.6,SW,5.9,SW,
C,98dae936,19.9,27.2,14.2,0,1.2,2.5,SW,6.5,SW,
C,81ca8f6c,22.4,31.2,15.2,0,1.2,3.2,SW,8.2,SW,
C,b3ea43d8,21.3,28.8,15.2,0,1.3,3.2,SW,7.3,SW,
C,f39fb340,21.2,29,15.6,0,1.2,2.8,SW,6.7,W,
C,d2e49b06,20.6,28.2,13.4,0,1.1,2.8,SW,7,SW,
C,7fcec8f7,20.2,21.1,19.5,58.5,0.3,1.6,NE,3.7,NE,
C,137d41ba,20.8,22,19.4,130.5,0.6,2.1,SE,6.4,SW,
C,2e81f3f1,16,18.4,14,41.5,0.6,1.3,NE,3.6,N,
C,379195ab,19.4,26.9,12.9,0,0.9,2.7,SW,6.4,SW,
C,05b1591f,18.3,21.2,15.1,0.5,0.6,1.8,E,5,NE,
C,6b5227b7,21.4,28.2,18.4,1,0.6,2.4,SW,5.4,SW,
C,724241ed,22.5,29.2,18.9,2.5,1,2.9,SW,7.5,SW,
C,6a9da564,22,27.4,20.2,6,0.5,1.7,SW,4.7,W,
C,40628d59,21.6,27.9,17.3,0.5,0.9,2.1,SW,5.6,SW,
C,209c3389,19,21.9,16.6,96.5,0.7,2.6,SW,7.1,SW,
C,ffe3bd74,21.7,26,18.4,25.5,0.8,2.4,SW,7.2,SW,
C,ba306932,20.7,21.6,19.5,125.5,0.8,2.3,SW,8.6,SW,
C,2f7195ff,21.2,25,19.2,16.5,0.4,1.3,SW,3.9,SW,
C,f00e1b02,21.8,23.4,20.7,69.5,0.6,1.6,SW,5.8,SW,
C,b3e40f1c,22.1,29.8,17,0.5,0.8,2.1,SW,5,SW,
C,9b4ba054,17.8,21,16.4,36,0.5,1.6,SW,4.4,SW,
C,03b70d0a,19.2,21.1,17.1,64.5,0.5,1.8,SW,7.2,SW,
C,eee84f43,19.2,20.3,18.6,28.5,0.5,1.6,SW,4.7,SW,
C,3197c1be,21.2,27.6,18.3,2.5,0.7,2.4,SW,5.9,SW,
C,b412dc27,20.8,23.6,18.9,1.5,0.5,1.5,SW,3.9,SW,
C,9cbd736f,22.4,28.7,19.9,27,0.8,2.4,SW,5.8,SW,
C,0c6b73f5,23.4,31.2,19.8,86,0.9,2,NE,5.2,NE,
C,cbcb6911,22.8,29.9,20.1,24,0.6,2.4,SW,6.1,SW,
C,e364c659,20.5,22.4,19.1,25.5,0.3,1.1,SW,3.1,NE,
C,7b986b07,21.7,27.1,18.7,12.5,0.5,1.3,SW,3.5,N,
C,96c7294e,21.6,24.3,20.4,30,0.3,1,E,2.4,W,
C,cc3dba2a,21.1,24.6,18.7,48.5,0.4,1.8,NE,6.6,SW,
C,e4921562,22,24.4,20.8,39,0.5,2,W,8,SW,
C,364a31e5,23,28.6,20.9,51.5,0.7,2,SW,5.8,SW,
C,5e556052,23.2,30,19.1,8.5,0.8,2.1,SW,6.8,W,
C,812a9e3f,23.1,29.2,19.5,8.5,0.7,2.2,SW,5.5,W,
C,1b86b414,25.4,32.7,20.8,0,0.9,2.4,SW,6,SW,
C,6b830f4d,24.5,31.2,20.4,0,0.9,2.3,SW,5.2,W,
C,5a3cc65f,23.5,30.2,20.5,16,0.6,2.1,SW,4.7,W,
C,7b47ee19,23.9,30.8,20.8,0,0.6,2,SW,4.7,W,
C,51b8c624,26,34.1,21.1,0,0.8,2.6,SW,6.7,SW,
C,e7d274fa,25.6,33.2,20.3,0,0.7,2.1,SW,4.9,SW,
C,0a8d36b3,24.8,31.1,21.6,15.5,0.8,2.6,SW,6.2,SW,
C,d66dbde8,23.3,27.8,20.5,2.5,0.7,1.5,NE,4.8,SW,
C,90211c98,25.8,34,20,0,1.1,2.8,SW,7.3,SW,
C,e024a7c1,25.5,35,20.4,0,1.1,2.2,SW,5.3,SW,
C,0d7be588,25.3,34.3,20.3,0,1.1,2.2,NE,6.5,SW,
C,872286ee,26.1,32.7,21.7,0,1,2.5,SW,6.1,SW,
C,9ffd12f7,24.1,33.5,20.5,0.5,1.1,2.4,SW,5.7,NE,
C,ae42dbe5,22.2,31,17.9,0,1,2.5,SW,6.1,SW,
C,e80e7a95,24.7,31.6,19.4,0,1,2.3,SW,6.5,SW,
C,75548385,24.9,31.4,21.1,0,0.8,2.2,SW,5.2,SW,
C,a9b408de,25.5,33.2,21.7,0,1,2.4,SW,6.2,SW,
C,8f23084a,26,32.9,21.1,0,1,2.7,SW,7.2,SW,
C,a5dc2077,24.9,33.8,20.9,0.5,0.8,2.8,SW,6.3,NW,
C,2bf7f244,25.4,32.8,21.9,0,0.9,2.8,SW,6.3,SW,
C,332816cd,24.2,30.2,21.9,3.5,0.7,2.7,SW,6.5,SW,
C,2a387097,24.4,33.5,20.5,0,0.9,2.5,SW,7.2,W,
C,2c01217f,23.2,32.5,18.7,5,1.1,2.2,SW,5.8,SW,
C,34dec5f6,23.9,31.7,20.3,2,1.1,2.7,SW,6.7,SW,
C,2dcea3ac,23.8,28.6,20.2,6,1.5,4.6,SW,13.6,W,
C,a0505ac8,20.2,25.3,17.9,21.5,0.6,1.9,SW,4.6,SW,
C,2223946a,20.7,26.9,16.6,0,0.7,2.5,SW,6.4,SW,
C,a7a689f3,19.5,25.9,15.2,0,0.9,2.2,SW,6.1,SW,
C,a6690b20,21.9,27.9,19.3,2.5,0.5,2.1,W,5.1,SW,
C,8ec6a468,22.1,23.7,20.9,2.5,0.4,1.1,NE,3.9,SW,
C,d87f3cc5,17.4,24.6,14.8,0,0.8,2.8,SW,6.3,SW,
C,f11f115e,19.8,26.7,15.9,0,0.9,1.9,NE,4.5,NE,
C,5a0cf267,20.7,28.3,17.1,0,0.8,2.1,SW,5.6,SW,
C,c7560b77,19.1,22.9,15.1,2.5,0.7,2.1,NE,5.5,SW,
C,f6e9c265,16.6,25.8,10.9,0,1,1.8,SW,4.6,N,
C,17dea885,16.7,22.6,12.1,0,1,2.2,SW,4.6,SW,
C,ec87fa76,16.6,24.1,11.2,0,0.9,2.3,SW,6.5,SW,
C,00173aec,16.9,23.9,12.9,1.5,0.9,2.3,SW,5.5,SW,
C,062e6b04,17.7,21.6,15.4,0,0.6,1.9,SW,4.1,SW,
C,eb71294d,16.5,22.5,9.6,3.5,0.7,2.4,SW,7,SW,
C,07e1e9d7,13.6,21.7,8.4,0,1,2.2,SW,5.8,NW,
C,8a7f10b3,13.4,14.2,12.3,37.5,1,1.7,NE,4.8,NE,
C,66efd029,18.1,25.4,14.2,0,0.9,2.2,SW,6.2,SW,
C,60d681c1,15,22,10.2,0,1,2.3,SW,6.2,NW,
C,61190312,10.4,11.9,8.3,29,0.6,1.4,E,3.5,N,
C,1f0f34f7,10.4,19,5.8,0,1.2,2.9,NE,7.2,N,
C,f5a6a585,8.1,12.5,4.6,2.5,0.8,1.8,SW,4.9,NE,
C,18f9e7cc,6.9,14.3,2.7,0,0.7,1.6,NE,4.7,SW,
C,adfeed55,9.5,17.7,5.8,0,1,2.2,SW,7.8,SW,
C,40a1af1c,8.1,16.3,2.8,0,1.1,2.3,SW,6.1,NE,
C,a1a1e7ca,7,16.8,1.6,0,1,2.5,SW,5.8,SW,
C,b97e0343,7.9,15,2.3,0,1,2.3,NE,6.2,NW,
C,93812b7e,10.8,13.3,8,25.5,0.4,1.3,NE,2.9,NW,
C,d3f4dbe6,10.2,15,5.3,3,0.8,2.6,SW,7.6,SW,
C,bf4752ab,4.8,12.7,0.9,0,0.8,2.4,SW,6.4,SW,
C,a65734f1,5.6,14,0.3,0,1.2,2.2,N,5.7,N,
C,9477f845,11.1,14,6,20.5,0.5,1.7,NE,3.7,E,
C,126d015a,11,16,5.2,0,0.6,1.8,SW,5.3,SW,
C,3316291c,6.1,13.3,1.2,0,1.2,2.9,SW,7.4,SW,
C,2a064f46,4,12.6,-0.2,0,0.9,2.4,SW,7.1,SW,
C,34e0fa27,8.3,17.2,3.6,0,1.4,2.1,NE,6.2,N,
C,2df09c7d,8.7,18.2,2.1,0,1.1,2.4,NE,9.1,NW,
C,1fd050c9,10.3,17.8,5.6,0,1.1,2.2,NE,6.5,NW,
C,4b394f11,13.8,19.5,10.7,2.5,0.7,1.6,SW,4.5,N,
C,5229294b,14.5,17.5,11.2,20,0.7,2.1,W,7.3,SW,
C,55dffa70,7.6,14.8,4.2,0,1,2,NE,4.4,N,
C,3200d46e,5.7,10.5,0.1,4.5,1,2.3,E,7.2,SW,
C,1497d4fa,3.6,10.3,0.5,0,0.9,1.9,SW,5.4,SW,
C,1fde1c0d,5.5,12.4,0.7,0,1,2.1,NE,6.1,N,
C,3771b345,5.1,12.1,0.8,0,0.7,1.8,SW,5.6,SW,
C,42d25c52,5.1,11.6,0.5,0,1,2.8,SW,8.1,SW,
C,de47c6b1,4.9,13.4,-1.1,0,1,2.2,NE,5.8,NE,
C,f6e869f9,5.5,11.1,0.9,1.5,0.8,3.4,SW,8.3,SW,
C,ce8327e5,3.7,13.1,-0.8,0,1,2,SW,6,N,
C,9479b481,5.4,12.2,1,0,1,2.2,SW,5.9,SW,
C,c975f4de,-0.6,3,-3.3,3,1,2.5,SW,11.1,SW,
C,160a7a23,-2.1,-0.6,-4.2,14,0.9,2.6,SW,6.4,SW,
C,f905cf8f,-1.9,2.3,-6.6,0,0.5,1.8,SW,5.1,SW,
C,69d3cf15,-2.8,4.4,-7.3,0,0.8,2.2,SW,6.3,SW,
C,ec56d28c,-0.8,6.2,-4.7,0,0.8,2.2,SW,5.6,SW,
C,fe2a1385,1.4,8,-2.8,0,0.7,1.9,SW,4.8,SW,
C,d685bccd,2.7,7.3,0,5,0.6,1.7,E,4.3,SW,
C,045d984a,3.1,8.7,-1,0,0.9,2.3,NE,6,NE,
C,8f3301dd,-3,0.3,-6.8,9,1,2.7,SW,6.6,NE,
C,d784836e,-2.4,-0.4,-3.4,10.5,0.6,2.3,SW,6.1,SW,
C,45c7cc36,-1.7,-0.2,-3.2,1,0.4,1.9,SW,4.7,SW,
C,5522943d,-1.6,0.3,-3.7,5,0.5,1.7,SW,3.7,SW,
C,482285fd,-0.6,3.3,-3.4,0,0.7,1.7,NE,4.8,SW,
C,d00b81c2,-2,1.4,-5.8,3,1.1,3.4,SW,11.2,SE,
C,1c128f24,-5.6,-3.1,-8.1,0,0.5,2.2,SW,4.8,SW,
C,bdbe8e1b,-4.2,0.3,-8.1,0.5,0.5,2.3,SW,5,SW,
C,9fc95fc8,-2.5,1.6,-7,0.5,0.5,1.7,NE,3.6,SE,
C,7720c939,-0.2,3.7,-2,0,0.8,1.8,SE,3.8,SE,
C,12ebcf1c,-0.9,2,-3.6,1,0.7,2.7,SW,6.1,SW,
C,a7d79d03,-2.2,2.1,-8,3.5,0.8,2.6,NE,6.9,SW,
C,f3fb3afc,-3.2,4.8,-9.2,0,1.1,2.2,SW,7,NW,
C,097fbcd6,2.6,5.2,-1.3,0.5,1,1.8,NE,4.9,NE,
C,17a24b01,4.1,5,2.5,18,1.3,1.9,NE,5.5,NE,
C,42416e2d,3.8,5.7,2.2,15.5,0.8,1.6,NE,4.2,E,
C,c69a9de8,-1.9,2.9,-6.9,0.5,0.8,3.5,SW,8.5,SW,
C,b0ce4adc,-0.1,7.2,-3.8,0,0.7,2,SW,5.4,SW,
C,6adfdf3c,0.1,4.5,-2.5,0.5,1.1,3.4,SW,7.8,SW,
C,cae43418,2.6,9.5,-1.4,0,0.9,2.1,SW,6.8,SW,
C,f5810561,-0.2,8.1,-5.9,0,1,3.2,SW,7.5,SW,
C,2ef020bc,4.3,11.9,-0.2,0,1.2,2.1,NE,6,N,
C,7452db10,7.2,9.3,4.2,16,1.3,3.2,E,10.5,SW,
C,e6119448,1.4,4.7,-0.7,1,1.3,3.3,SW,9.3,SW,
C,b4d1cb3e,-1.5,1.4,-5,4.5,1.3,3,SW,10.5,SW,
C,2afaaccf,-4.1,-0.9,-7,7.5,0.9,2.1,SW,6.2,SW,
C,cbea592f,1.1,9.2,-5.3,0,0.9,3.2,SW,6.2,SW,
C,a17d1728,5.4,15.6,0.4,0.5,0.8,2.1,SW,5.9,SW,
C,1b9187a8,7.3,17.2,1.5,0,1.1,2.8,SW,7.7,SW,
C,41337c04,2.3,11.7,-4.3,0,1,3,SW,6.3,SW,
C,81b06c2a,3.5,11.9,-1.4,0,1.2,2.9,SW,6.6,SW,
C,e36f39b6,4,12.6,-2.5,0,1.3,3.2,SW,6.9,SW,
C,9127e3a8,8.2,16.6,0.4,0,1.3,3.3,SW,9,SW,
C,c4c4c684,6.9,11.7,-0.3,31.5,0.7,1.8,SW,6.3,SW,
C,e4946d69,6.2,11.9,2.3,0,0.8,2.1,SW,5.2,SW,
C,53bc7ded,7.3,14.1,3.8,10.5,1.1,3.1,SW,10,SW,
C,9b05a1d1,9.6,18.6,4.5,0,1,2.4,SW,5.8,NE,
C,64ef4c76,6,11.8,1.3,4,1,3.4,SW,6.9,SW,
C,34633953,7.1,15.2,0.9,0,1.2,3.4,SW,7,SW,
C,2ae2f18f,6.7,15.5,0.3,0,1.4,3.2,SW,7.4,SW,
C,baf139a2,5.3,10.5,1.6,17,1,1.8,NE,6.1,NE,
C,7a9cb2cb,6,7.9,4.5,23,1,2.4,NE,8.2,N,
C,6dd721a3,5.5,16,-2.9,0,1.1,3.2,SW,6.9,SW,
C,50ee5b5f,5.8,11,0.6,7,0.6,1.8,E,4.4,E,
C,6af45bf9,6.7,15.9,1.3,0,0.9,2.3,SW,6.2,SW,
C,ff88c3dd,9,18.9,2,0,1.4,3,SW,6.8,SW,
C,984b2a45,9.8,18.5,2.2,6,1.4,3.4,SW,7.7,SW,
C,1f83569b,11.5,16,8.3,73.5,1,2.7,SW,7.7,SW,
C,8f909eb6,5.9,12.4,-0.9,0.5,1.1,3.2,SW,8.5,SW,
C,48113d0d,4.3,13.4,-2.7,0,1.1,2.9,SW,6.5,SW,
C,1df21821,8.1,18.3,-0.1,0,1.4,2.9,SW,6.6,SW,
C,5f5aae65,7,12.8,2.5,0.5,0.8,2.1,NE,6.8,NE,
C,6263d499,6.8,17,0.6,0,1.4,3.5,SW,10,SW,
C,5879d43f,9.1,17.7,1.4,0,1.4,3,SW,7.6,SW,
C,7.84E+08,11.7,14.2,9,32,0.9,2.6,SW,9.3,SW,
C,cd054c1b,13.7,21.7,8.4,10.5,1.1,3,SW,8.2,SW,
C,0258884d,13.9,21,8.9,0,1.2,3.3,SW,7.3,SW,
C,384288eb,12.1,18.4,7.4,0,0.8,3.3,SW,7.4,SW,
C,33bf2997,12.1,17.8,4.7,1,1,3.2,SW,7,NE,
C,681f73fc,8.6,17.8,0.9,0,1.4,3.4,SW,7.3,SW,
C,0c439fc2,11.2,19.1,4,0,1.3,3.8,SW,7.9,W,
C,7245b961,10.5,13.2,8.2,15.5,0.5,1.6,SW,3.2,NW,
C,e006f639,12.4,20.3,3.8,13.5,0.9,3.7,SW,8.6,SW,
C,0dd475d9,8.8,16.1,1.1,0,1.2,3.6,SW,8,SW,
C,583750f5,9.3,15.3,4.6,0,0.9,2.5,SW,7.1,SW,
C,96627440,9.8,11.1,8.6,37.5,0.7,1.9,NE,5.3,NW,
C,7d390308,7.9,17.3,0.4,0,1,2.9,SW,6.8,SW,
C,3ece1004,13.8,24.5,4.8,0,1.5,2.9,SW,6.9,NE,
C,40c836a7,12.5,20.8,4.7,0,1.6,3.3,SW,8.9,SW,
C,d28b79ff,12.4,18.8,7.5,0,1.1,2.8,SW,7,W,
C,3f59fa1f,12.2,21.8,6.2,0,1,2.5,SW,7,W,
C,6abadf33,9.9,18.7,3.7,0,1.5,3,SW,7.6,SW,
C,a6b9f6b3,9.8,11.9,6.4,16,0.5,1.6,E,3.4,E,
C,706d6247,7.6,10.4,3.6,19,0.8,2.1,SW,6.9,SW,
C,8dd70895,7.8,16,1.7,0.5,1.1,3.2,SW,10,SW,
C,0bae4a44,11.2,12.8,8.5,35.5,0.5,2,E,5.7,E,
C,6dbe6d09,13.5,20.8,6.3,2.5,1,2.9,SW,8.5,SW,
C,7e7675c8,13.3,19.8,8.4,0.5,1,2.3,SW,6.4,SW,
C,8a189814,17.4,26.2,10.6,0,1,2.3,SW,5.6,W,
C,b721e2e8,19.6,27.9,12.8,0,1.2,2.7,SW,6.9,SW,
C,93853fe7,14.7,16.2,12.7,16,0.3,1.4,NE,3.6,NW,
C,a99f3f41,19.2,20.9,15.9,48.5,0.8,2.5,SW,8.9,SW,
C,ba30bb1d,19.6,25.7,16.8,4,0.6,2.4,SW,5.2,W,
C,25f3b1af,17.6,19.8,15.4,15,0.4,1.4,SW,2.6,NW,
C,85903243,14.5,18.6,11.9,48,1,1.8,NE,5.4,N,
C,230455c4,15.9,23.3,10.9,0,1,2.5,SW,6.5,SW,
C,1e3d2f38,15.5,23.7,11.3,2,0.8,2.1,NE,6.9,NW,
C,3a99f237,14.2,21.6,6.8,0,1.1,2.6,SW,7,SW,
C,0083f291,12,13.7,10.6,49,0.7,1.8,N,5.6,N,
C,7b23eadc,16.6,24.6,10.1,0,1.3,3.1,SW,8.9,SW,
C,80f0659a,18.4,25.3,15.1,0,0.9,2.6,SW,5.8,SW,
C,54ff8bb2,18.3,20.8,16,48.5,1,3.5,SW,9.6,SW,
C,d038d551,16.9,23.6,12.8,0,0.8,2.3,SW,6,SW,
C,705b56bd,17.2,25.6,12,1,1,2.4,SW,6.1,SW,
C,dbc705b1,19.7,25.4,15.7,0,0.9,2.5,SW,5.8,SW,
C,e9bfa1cd,19.3,28.2,14.3,33,1.1,2.6,SW,5.8,SW,
C,41e6ee33,17.6,26.8,14.3,3.5,0.9,2.5,SW,5.6,SW,
C,694fbbab,18.2,23.7,14,0.5,0.7,2.3,SW,5.2,SW,
C,dc73e9b4,16.9,18.6,15.7,37,0.4,1.2,NE,3.5,NE,
C,25686a38,19.6,28,12.8,0,1.3,2.8,SW,7.3,SW,
C,72dbc861,19.6,24.9,15.6,0,0.8,2.2,SW,5.2,SW,
C,6407b112,18.3,25.8,15.3,4.5,1,3.3,NE,8.3,NE,
C,31e4943e,19,26.5,13.9,0,0.9,2.2,SW,5.1,SW,
C,40a36c1d,19.5,27,14.3,0,1.1,2.3,SW,6.3,SW,
C,15404931,19.5,24.7,15.5,6.5,0.8,2.1,SW,5.3,SW,
C,e8fa23e3,19.2,22.7,16.4,1,0.7,2,SW,5.8,SW,
C,f5e6f5ca,19.6,22.7,17.6,20,0.6,1.4,NE,3.3,SW,
C,c8df8f36,20.6,22.9,18.7,60.5,0.5,1.7,NE,4.3,SW,
C,494a0415,21.2,22.4,20.3,47.5,0.2,0.9,W,2.4,E,
C,dc369c31,23,29.5,20.3,6,0.7,2.2,SW,5.1,N,
C,39e12796,21.9,29.7,18.1,32,0.8,3.3,SW,8.5,SW,
C,4dd3a8da,20.8,26.5,18.2,2.5,0.6,2.4,SW,6.9,SW,
C,df90e782,23.1,30.7,17.8,0,1,2.4,SW,6.4,SW,
C,cf75bf89,24.2,30.8,18.3,0,1.1,2.9,SW,7.1,SW,
C,fa6aa441,24.1,32,19.8,0,0.9,2.4,SW,5.9,SW,
C,90fdea46,23.7,32,18.8,3,1,2.8,SW,6.9,N,
C,68347dbb,23.1,32.4,18,1.5,1.1,2.7,SW,7.5,SW,
C,5bfafa13,23.6,31.3,20.3,1,1,2.8,SW,6.7,SW,
C,fa56fb2c,23.8,31.5,19.6,2,0.7,2.3,SW,5.6,SW,
C,aa572500,21,25.1,17.4,3,0.6,1.5,E,3.2,E,
C,7e58cb28,24,30.9,19,0,0.9,2.6,SW,5.9,SW,
C,3f2bbd24,23.5,29.3,20.1,3.5,0.5,1.9,SW,4.3,SW,
C,9f483ec8,24,31.6,18.8,9.5,1.1,2.6,SW,6.4,SW,
C,df431396,24.8,32.4,20.9,1.5,1.1,2.9,SW,8.4,SW,
C,0b4cfdbe,25.5,33.2,19.5,0,1,2.3,SW,6.4,SW,
C,bc64ed3a,25.9,33.3,22.2,1,0.8,2.5,SW,6,SW,
C,b2b23881,26.1,32.8,21.5,0,1,2.7,SW,6.3,SW,
C,29043918,26.1,34.6,21.7,1,1,2.7,SW,6.1,SW,
C,13638245,21.8,28.2,17.1,0,0.9,2,SW,4.8,SW,
C,83704a68,21.3,25.2,19.2,6.5,0.5,1.2,NE,2.9,NE,
C,093948d8,20,22.7,18.2,153,0.6,2.3,SW,9.3,SW,
C,5cda6df4,22,22.8,21.3,187.5,0.8,2,SW,6.3,SW,
C,1e72dbb0,22,24.7,19.6,51.5,0.7,2.3,SW,7.3,SW,
C,616ea631,20.8,23.9,19.3,14.5,0.5,2,SW,4.4,SW,
C,36fccda7,21.7,24.3,20.3,27.5,0.5,1.2,SW,5.4,SW,
C,b1fdc5ae,21.5,26.3,19.3,50.5,0.5,1.6,SW,5,NW,
C,3bb4c71e,21.8,27.1,18.7,7,0.7,2,SW,4.6,SW,
C,2cff5476,22.3,26,20.5,1,0.4,1.3,SW,2.8,W,
C,044c3cb8,24.4,31.6,20.5,0,0.8,2.1,SW,5.7,SW,
C,3e563c1e,24.7,32.1,20,0,1.1,2.6,SW,6.1,W,
C,241c9755,24.1,32,19,0,1.1,2.8,SW,7.9,SW,
C,9120c54a,23.9,32.2,19.1,0,1.1,2.4,SW,7,SW,
C,d36fc801,19.5,21,18,17,0.4,1.3,E,2.9,E,
